<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>, <AvgExp>, <AvgExp>, <%K>, <%D>, <ROC>, <ZeroLine>, <RSI>, <OverBot>, <OverSld>, <ACCUMULATION_DISTRIBUTION>, <MACD>, <MACDAvg>, <MACDDiff>, <ZeroLine>, <WILLIAMS_R>, <HIGH_PRICE_ACCELERATION>, <DISPARITY_5>, <DISPARITY_10>
9/30/2003,16:00:00,1004.75,1005.00,987.75,994.50,1002853,1008.03,1002.89,12.98,43.44,-2.74,0.00,42.11,70.00,30.00,0.09,-0.76,3.80,-4.57,0.00,86.83,-3.32,99.54,98.10
10/1/2003,16:00:00,995.50,1017.00,995.00,1015.50,917139,1009.38,1003.39,30.42,37.27,-1.12,0.00,52.35,70.00,30.00,1.02,-0.22,3.00,-3.22,0.00,45.85,-2.14,101.45,100.26
10/2/2003,16:00:00,1015.50,1021.00,1011.50,1019.75,726304,1011.27,1004.03,43.25,32.56,-0.90,0.00,54.11,70.00,30.00,0.58,0.55,2.51,-1.96,0.00,27.27,-1.75,101.40,100.86
10/3/2003,16:00:00,1020.00,1038.00,1018.00,1028.75,829816,1014.45,1005.00,65.53,31.29,0.61,0.00,57.69,70.00,30.00,0.91,1.87,2.38,-0.52,0.00,18.41,-0.10,101.61,101.79
10/6/2003,16:00:00,1027.00,1035.00,1026.25,1034.50,333628,1018.09,1006.16,77.89,32.90,0.36,0.00,59.85,70.00,30.00,0.71,3.33,2.57,0.76,0.00,6.97,-0.39,101.56,102.22
10/7/2003,16:00:00,1034.50,1038.25,1024.25,1037.50,834877,1021.62,1007.39,89.43,38.83,1.42,0.00,60.97,70.00,30.00,0.27,4.68,2.99,1.69,0.00,1.49,-0.07,101.00,102.40
10/8/2003,16:00:00,1037.75,1039.75,1029.00,1034.25,662018,1023.92,1008.44,92.56,47.04,2.10,0.00,59.05,70.00,30.00,0.21,5.43,3.48,1.95,0.00,10.58,0.00,100.32,101.80
10/9/2003,16:00:00,1034.00,1047.25,1033.00,1037.50,766316,1026.39,1009.58,89.71,56.80,2.02,0.00,60.39,70.00,30.00,0.91,6.21,4.03,2.18,0.00,16.39,0.00,100.29,101.71
10/10/2003,16:00:00,1038.00,1042.50,1034.00,1040.75,501563,1029.00,1010.80,87.28,65.45,2.13,0.00,61.74,70.00,30.00,0.59,7.01,4.62,2.39,0.00,10.92,-0.47,100.37,101.57
10/13/2003,16:00:00,1040.50,1048.00,1039.50,1044.50,309141,1031.82,1012.12,88.98,73.89,3.11,0.00,63.30,70.00,30.00,0.85,7.86,5.27,2.59,0.00,6.60,0.00,100.54,101.53
10/14/2003,16:00:00,1044.50,1049.50,1039.00,1048.00,568850,1034.76,1013.53,93.66,80.92,2.00,0.00,64.74,70.00,30.00,0.48,8.71,5.96,2.75,0.00,3.95,0.00,100.67,101.34
10/15/2003,16:00:00,1048.50,1055.75,1041.50,1043.00,660429,1036.26,1014.69,90.66,86.19,1.76,0.00,61.05,70.00,30.00,0.54,8.88,6.54,2.34,0.00,33.77,0.00,100.02,100.59
10/16/2003,16:00:00,1042.00,1052.25,1041.25,1047.75,732394,1038.35,1015.98,88.75,88.77,0.99,0.00,63.19,70.00,30.00,0.84,9.29,7.09,2.20,0.00,25.40,-0.34,100.28,100.78
10/17/2003,16:00:00,1047.50,1052.00,1034.75,1037.75,604585,1038.24,1016.84,81.00,89.11,0.48,0.00,56.18,70.00,30.00,0.25,8.71,7.42,1.29,0.00,57.14,-0.36,99.38,99.73
10/20/2003,16:00:00,1037.50,1048.50,1034.25,1048.00,554826,1040.01,1018.06,83.46,88.45,2.62,0.00,60.96,70.00,30.00,0.75,8.97,7.73,1.25,0.00,28.97,-0.70,100.30,100.59
10/21/2003,16:00:00,1048.75,1048.75,1040.75,1044.00,567062,1040.74,1019.08,80.94,87.16,1.75,0.00,58.29,70.00,30.00,0.09,8.76,7.93,0.82,0.00,51.65,-0.68,99.99,100.14
10/22/2003,16:00:00,1042.75,1042.75,1026.50,1029.75,683131,1038.74,1019.49,73.70,85.38,2.36,0.00,49.90,70.00,30.00,-0.08,7.35,7.82,-0.47,0.00,88.89,-1.26,98.88,98.81
10/23/2003,16:00:00,1026.50,1034.50,1019.75,1025.75,695849,1036.38,1019.74,52.54,81.52,2.94,0.00,47.82,70.00,30.00,0.32,5.85,7.42,-1.58,0.00,83.33,-2.09,98.91,98.54
10/24/2003,16:00:00,1026.00,1030.25,1016.25,1030.00,634742,1035.22,1020.14,32.72,75.27,3.52,0.00,50.20,70.00,30.00,0.32,4.94,6.93,-1.99,0.00,65.19,-2.54,99.47,99.05
10/27/2003,16:00:00,1028.25,1036.75,1027.25,1030.75,542720,1034.41,1020.56,30.84,68.29,2.72,0.00,50.62,70.00,30.00,0.71,4.24,6.39,-2.15,0.00,63.29,-1.89,99.87,99.26
10/28/2003,16:00:00,1031.75,1046.00,1030.75,1043.00,650456,1035.97,1021.44,46.41,63.37,4.88,0.00,57.10,70.00,30.00,1.00,4.61,6.03,-1.42,0.00,25.69,-0.97,101.08,100.48
10/29/2003,16:00:00,1042.50,1048.75,1040.00,1044.75,567514,1037.57,1022.35,58.86,60.05,2.88,0.00,57.95,70.00,30.00,0.66,4.99,5.83,-0.83,0.00,20.28,-0.69,100.96,100.64
10/30/2003,16:00:00,1045.00,1054.50,1042.25,1048.75,743811,1039.60,1023.39,74.05,59.28,2.84,0.00,59.90,70.00,30.00,0.80,5.55,5.77,-0.22,0.00,15.03,-0.12,100.89,101.01
10/31/2003,16:00:00,1048.75,1052.25,1046.50,1047.75,450063,1041.08,1024.34,78.06,58.68,1.85,0.00,59.16,70.00,30.00,0.61,5.85,5.79,0.06,0.00,17.65,-0.34,100.46,100.82
11/3/2003,16:00:00,1047.25,1060.50,1046.50,1054.50,611723,1043.52,1025.53,82.96,58.90,1.93,0.00,62.52,70.00,30.00,0.91,6.55,5.94,0.61,0.00,13.56,0.00,100.64,101.40
11/4/2003,16:00:00,1055.00,1057.00,1050.00,1052.00,553641,1045.06,1026.56,82.42,59.87,1.40,0.00,60.53,70.00,30.00,0.36,6.83,6.12,0.71,0.00,19.21,-0.34,100.23,101.09
11/5/2003,16:00:00,1051.50,1054.50,1043.25,1052.75,558306,1046.46,1027.59,83.24,63.28,1.79,0.00,60.94,70.00,30.00,0.22,7.03,6.30,0.73,0.00,17.51,-0.58,100.15,100.93
11/6/2003,16:00:00,1052.50,1058.75,1045.25,1058.25,614051,1048.60,1028.79,86.06,69.21,2.00,0.00,63.84,70.00,30.00,0.44,7.55,6.55,1.00,0.00,6.77,-0.17,100.49,101.15
11/7/2003,16:00:00,1058.50,1064.50,1050.00,1050.50,612786,1048.95,1029.64,82.45,74.95,0.94,0.00,57.37,70.00,30.00,0.43,7.25,6.69,0.56,0.00,41.48,0.00,99.71,100.21
11/10/2003,16:00:00,1051.25,1053.75,1044.25,1046.50,496331,1048.50,1030.30,75.67,78.20,0.19,0.00,54.31,70.00,30.00,0.34,6.61,6.67,-0.07,0.00,73.47,-1.03,99.48,99.68
11/11/2003,16:00:00,1046.25,1047.75,1041.50,1045.50,403475,1047.96,1030.90,64.77,78.85,-0.24,0.00,53.54,70.00,30.00,0.20,5.95,6.53,-0.58,0.00,82.61,-1.60,99.51,99.56
11/12/2003,16:00:00,1045.50,1059.00,1044.50,1059.00,646821,1049.97,1032.00,70.64,78.47,1.53,0.00,61.47,70.00,30.00,0.93,6.45,6.51,-0.06,0.00,23.91,-0.52,100.67,100.71
11/13/2003,16:00:00,1059.25,1060.00,1052.00,1057.00,574097,1051.24,1032.98,77.89,78.46,0.88,0.00,59.84,70.00,30.00,0.13,6.61,6.53,0.07,0.00,32.61,-0.43,100.50,100.44
11/14/2003,16:00:00,1056.75,1064.25,1047.00,1048.75,646272,1050.79,1033.60,78.50,77.96,1.06,0.00,53.54,70.00,30.00,0.42,5.99,6.42,-0.43,0.00,68.48,-0.02,99.75,99.65
11/17/2003,16:00:00,1048.00,1048.00,1034.25,1044.25,688025,1049.60,1034.02,63.52,75.86,-0.36,0.00,50.41,70.00,30.00,-0.05,5.09,6.16,-1.07,0.00,66.94,-1.57,99.37,99.32
11/18/2003,16:00:00,1043.50,1048.50,1031.00,1032.50,773383,1046.49,1033.96,34.93,70.49,-1.10,0.00,43.32,70.00,30.00,0.24,3.38,5.60,-2.22,0.00,95.52,-1.53,98.49,98.38
11/19/2003,16:00:00,1032.50,1043.75,1031.00,1042.00,643323,1045.68,1034.27,25.81,63.80,1.19,0.00,49.51,70.00,30.00,0.88,2.77,5.03,-2.27,0.00,67.16,-1.99,99.72,99.39
11/20/2003,16:00:00,1042.25,1046.25,1031.00,1032.50,797297,1043.28,1034.21,13.93,56.18,0.66,0.00,44.30,70.00,30.00,0.28,1.49,4.33,-2.83,0.00,95.49,-1.76,99.28,98.72
11/21/2003,16:00:00,1032.50,1037.00,1030.25,1036.50,531770,1042.05,1034.30,18.52,49.83,0.63,0.00,46.83,70.00,30.00,0.67,0.80,3.62,-2.82,0.00,81.62,-2.67,99.90,99.24
11/24/2003,16:00:00,1035.75,1051.50,1035.25,1049.25,659519,1043.36,1034.88,26.23,45.55,1.79,0.00,54.02,70.00,30.00,0.92,1.26,3.15,-1.89,0.00,44.12,-1.25,101.03,100.43
11/25/2003,16:00:00,1050.00,1057.75,1047.50,1052.75,562819,1045.06,1035.58,46.47,42.87,0.93,0.00,55.79,70.00,30.00,0.83,1.89,2.90,-1.01,0.00,33.82,-0.65,100.97,100.70
11/26/2003,16:00:00,1053.75,1058.50,1047.25,1057.00,479406,1047.23,1036.42,66.42,41.59,1.17,0.00,57.91,70.00,30.00,0.51,2.70,2.86,-0.16,0.00,21.32,-0.57,101.09,101.12
11/27/2003,16:00:00,1056.75,1059.75,1055.50,1059.00,5252,1049.37,1037.31,75.91,41.30,0.98,0.00,58.90,70.00,30.00,0.65,3.46,2.98,0.48,0.00,2.54,-0.45,100.77,101.30
11/28/2003,16:00:00,1059.00,1060.25,1053.75,1059.00,129511,1051.12,1038.16,82.20,43.38,1.07,0.00,58.90,70.00,30.00,0.19,4.02,3.19,0.83,0.00,4.17,-0.40,100.34,101.20
12/1/2003,16:00:00,1059.00,1070.50,1055.75,1068.75,662822,1054.33,1039.36,88.48,49.33,1.35,0.00,63.75,70.00,30.00,0.78,5.19,3.59,1.60,0.00,4.35,0.00,100.89,101.89
12/2/2003,16:00:00,1068.75,1071.00,1064.25,1066.75,555910,1056.59,1040.43,90.22,56.49,1.40,0.00,62.13,70.00,30.00,0.33,5.89,4.05,1.84,0.00,10.43,0.00,100.44,101.37
12/3/2003,16:00:00,1067.25,1074.25,1064.25,1064.75,669082,1058.07,1041.39,87.60,64.67,1.14,0.00,60.48,70.00,30.00,0.75,6.21,4.48,1.73,0.00,21.59,0.00,100.10,100.96
12/4/2003,16:00:00,1064.75,1070.50,1062.75,1067.00,571296,1059.69,1042.39,83.69,71.91,0.83,0.00,61.71,70.00,30.00,0.74,6.57,4.90,1.67,0.00,18.59,-0.35,100.16,100.84
12/5/2003,16:00:00,1067.00,1068.75,1059.50,1061.75,631559,1060.07,1043.15,77.84,77.65,1.07,0.00,57.22,70.00,30.00,0.19,6.35,5.19,1.17,0.00,46.30,-0.52,99.62,100.11
12/8/2003,16:00:00,1061.00,1069.75,1057.75,1069.50,498728,1061.78,1044.18,81.44,81.53,2.20,0.00,61.66,70.00,30.00,0.67,6.73,5.50,1.24,0.00,17.59,-0.43,100.33,100.65
12/9/2003,16:00:00,1069.75,1072.75,1058.75,1060.50,663653,1061.55,1044.82,76.52,82.65,1.43,0.00,54.57,70.00,30.00,0.23,6.24,5.65,0.59,0.00,67.07,-0.14,99.61,99.73
12/10/2003,16:00:00,1060.50,1063.00,1053.00,1060.75,602796,1061.40,1045.45,75.76,82.64,0.17,0.00,54.73,70.00,30.00,0.25,5.80,5.68,0.12,0.00,63.53,-1.06,99.70,99.72
12/11/2003,16:00:00,1060.75,1074.25,1059.25,1072.50,95111,1063.42,1046.51,78.03,82.17,1.47,0.00,61.42,70.00,30.00,0.90,6.32,5.80,0.52,0.00,8.24,0.00,100.70,100.69
12/12/2003,16:00:00,1072.50,1075.00,1067.00,1074.25,26626,1065.39,1047.60,87.48,82.06,2.43,0.00,62.31,70.00,30.00,0.31,6.80,6.00,0.80,0.00,3.41,0.00,100.63,100.71
12/15/2003,16:00:00,1086.50,1088.75,1066.25,1067.00,777227,1065.68,1048.36,80.64,81.00,2.18,0.00,56.48,70.00,30.00,0.64,6.52,6.11,0.41,0.00,60.84,0.00,100.00,100.05
12/16/2003,16:00:00,1066.50,1074.75,1065.50,1073.00,495532,1067.01,1049.32,68.84,78.91,3.92,0.00,59.83,70.00,30.00,0.84,6.71,6.23,0.48,0.00,44.06,-1.34,100.33,100.55
12/17/2003,16:00:00,1073.25,1077.00,1069.50,1076.00,430608,1068.65,1050.37,57.68,76.02,3.26,0.00,61.43,70.00,30.00,0.53,7.01,6.38,0.63,0.00,35.66,-1.13,100.32,100.73
12/18/2003,16:00:00,1075.50,1088.75,1074.75,1088.00,565518,1072.17,1051.85,74.12,75.61,5.38,0.00,67.08,70.00,30.00,0.91,8.13,6.73,1.40,0.00,2.10,0.00,101.15,101.65
12/19/2003,16:00:00,1087.25,1090.25,1082.25,1085.50,532487,1074.59,1053.17,83.22,75.81,4.73,0.00,64.94,70.00,30.00,0.28,8.72,7.13,1.59,0.00,12.75,0.00,100.71,101.19
12/22/2003,16:00:00,1082.50,1093.00,1080.50,1092.75,293652,1077.89,1054.72,94.91,77.85,4.15,0.00,68.11,70.00,30.00,0.60,9.65,7.64,2.02,0.00,0.63,0.00,100.90,101.65
12/23/2003,16:00:00,1092.50,1095.75,1090.25,1091.50,269211,1080.37,1056.16,92.29,79.69,3.68,0.00,66.99,70.00,30.00,0.55,10.18,8.14,2.03,0.00,11.64,0.00,100.44,101.24
12/24/2003,16:00:00,1091.25,1095.25,1089.50,1093.00,91370,1082.66,1057.60,94.22,81.49,3.41,0.00,67.68,70.00,30.00,0.65,10.59,8.63,1.96,0.00,9.09,-0.05,100.26,101.08
12/26/2003,16:00:00,1093.50,1097.00,1092.50,1093.50,68197,1084.63,1059.01,91.89,81.98,3.26,0.00,67.92,70.00,30.00,0.89,10.84,9.07,1.76,0.00,11.11,0.00,100.21,100.93
12/29/2003,16:00:00,1093.50,1109.25,1093.00,1107.00,302282,1088.70,1060.89,94.06,83.47,4.53,0.00,73.62,70.00,30.00,0.97,11.98,9.66,2.33,0.00,5.14,0.00,101.05,101.87
12/30/2003,16:00:00,1107.25,1109.00,1105.00,1108.00,218021,1092.21,1062.74,95.53,86.44,3.67,0.00,73.99,70.00,30.00,0.50,12.82,10.29,2.53,0.00,3.14,-0.02,100.86,101.57
12/31/2003,16:00:00,1107.75,1111.50,1104.75,1109.00,321355,1095.26,1064.56,96.49,90.75,3.96,0.00,74.38,70.00,30.00,0.52,13.41,10.91,2.50,0.00,6.80,0.00,100.63,101.33
1/2/2004,16:00:00,1111.00,1118.00,1103.50,1108.75,452789,1097.71,1066.29,92.51,92.79,4.13,0.00,74.08,70.00,30.00,0.62,13.70,11.47,2.23,0.00,24.67,0.00,100.32,101.01
1/5/2004,16:00:00,1108.75,1121.50,1108.75,1119.50,610649,1101.68,1068.38,92.06,93.77,4.92,0.00,78.11,70.00,30.00,1.00,14.63,12.10,2.53,0.00,4.88,0.00,100.81,101.69
1/6/2004,16:00:00,1119.75,1123.50,1115.50,1122.00,520570,1105.37,1070.48,92.62,93.52,5.67,0.00,78.93,70.00,30.00,0.50,15.39,12.76,2.63,0.00,4.41,0.00,100.77,101.58
1/7/2004,16:00:00,1122.00,1126.75,1114.75,1125.75,622968,1109.08,1072.65,97.43,94.09,5.26,0.00,80.14,70.00,30.00,0.40,16.11,13.43,2.68,0.00,2.68,0.00,100.78,101.62
1/8/2004,16:00:00,1125.75,1130.50,1123.75,1129.75,658245,1112.84,1074.89,98.20,94.53,6.53,0.00,81.36,70.00,30.00,0.70,16.81,14.11,2.70,0.00,1.97,0.00,100.77,101.63
1/9/2004,16:00:00,1129.75,1131.00,1119.00,1120.25,865231,1114.18,1076.66,93.00,94.65,5.61,0.00,70.29,70.00,30.00,0.10,16.41,14.57,1.84,0.00,28.29,0.00,99.72,100.53
1/12/2004,16:00:00,1119.50,1129.25,1118.25,1129.00,634219,1116.88,1078.72,91.95,94.42,5.27,0.00,73.82,70.00,30.00,0.82,16.61,14.98,1.63,0.00,7.27,-0.16,100.32,100.99
1/13/2004,16:00:00,1128.75,1128.75,1113.75,1121.00,739733,1117.63,1080.37,85.53,93.31,4.35,0.00,66.08,70.00,30.00,-0.02,15.93,15.17,0.77,0.00,36.36,-0.21,99.63,100.15
1/14/2004,16:00:00,1121.25,1132.50,1119.25,1126.75,545161,1119.29,1082.19,87.67,92.33,5.60,0.00,68.63,70.00,30.00,0.87,15.68,15.27,0.41,0.00,19.83,0.00,100.12,100.50
1/15/2004,16:00:00,1128.00,1136.50,1123.00,1133.00,859017,1121.78,1084.19,86.30,91.64,5.59,0.00,71.16,70.00,30.00,0.72,15.81,15.38,0.43,0.00,12.61,0.00,100.62,100.84
1/16/2004,16:00:00,1133.00,1139.00,1132.00,1138.75,570533,1124.86,1086.33,93.04,91.75,5.83,0.00,73.30,70.00,30.00,0.86,16.18,15.54,0.64,0.00,0.99,0.00,100.80,101.08
1/19/2004,16:00:00,1137.75,1140.75,1135.50,1136.25,12611,1126.93,1088.28,94.16,91.92,4.43,0.00,70.84,70.00,30.00,0.38,16.09,15.65,0.44,0.00,16.67,0.00,100.45,100.71
1/20/2004,16:00:00,1137.25,1142.25,1134.00,1137.50,549116,1128.86,1090.21,92.86,91.41,4.79,0.00,71.36,70.00,30.00,0.73,15.94,15.71,0.23,0.00,16.67,0.00,100.27,100.68
1/21/2004,16:00:00,1136.75,1148.75,1132.75,1147.00,683738,1132.15,1092.44,91.65,90.68,4.96,0.00,74.99,70.00,30.00,0.70,16.39,15.84,0.55,0.00,5.00,0.00,100.75,101.33
1/22/2004,16:00:00,1147.25,1149.25,1140.00,1141.00,556699,1133.76,1094.34,88.63,90.20,4.54,0.00,69.04,70.00,30.00,0.24,16.08,15.89,0.19,0.00,23.24,0.00,100.08,100.70
1/23/2004,16:00:00,1140.50,1149.25,1135.25,1140.00,634903,1134.90,1096.14,85.36,89.47,4.30,0.00,68.07,70.00,30.00,0.59,15.58,15.83,-0.25,0.00,26.06,0.00,99.97,100.44
1/26/2004,16:00:00,1140.00,1155.00,1138.00,1152.50,593170,1138.10,1098.35,84.31,89.33,5.40,0.00,73.15,70.00,30.00,0.88,16.00,15.86,0.14,0.00,6.99,0.00,100.78,101.33
1/27/2004,16:00:00,1153.00,1154.00,1141.50,1142.00,652054,1138.81,1100.06,79.88,88.47,3.16,0.00,63.95,70.00,30.00,0.12,15.32,15.75,-0.44,0.00,40.63,-0.09,99.78,100.22
1/28/2004,16:00:00,1142.25,1148.00,1124.75,1129.00,821661,1137.02,1101.19,66.46,86.26,1.90,0.00,54.77,70.00,30.00,0.26,13.57,15.32,-1.75,0.00,85.95,-0.63,98.96,99.06
1/29/2004,16:00:00,1128.50,1133.75,1120.75,1130.75,887033,1135.88,1102.35,48.89,81.36,1.96,0.00,55.69,70.00,30.00,0.37,12.18,14.69,-2.51,0.00,70.80,-1.91,99.29,99.23
1/30/2004,16:00:00,1131.75,1132.25,1126.00,1130.50,580175,1134.90,1103.46,39.60,75.29,1.96,0.00,55.51,70.00,30.00,0.24,10.93,13.94,-3.00,0.00,71.53,-2.03,99.43,99.28
2/2/2004,16:00:00,1130.25,1142.25,1126.50,1134.25,676699,1134.79,1104.66,43.84,69.85,1.32,0.00,57.65,70.00,30.00,0.75,10.13,13.18,-3.04,0.00,60.58,-1.14,100.08,99.63
2/3/2004,16:00:00,1134.25,1136.50,1129.50,1130.50,598408,1134.01,1105.68,41.01,64.22,0.76,0.00,54.81,70.00,30.00,0.32,9.09,12.36,-3.27,0.00,71.53,-1.65,99.96,99.36
2/4/2004,16:00:00,1129.00,1132.50,1122.00,1123.25,763854,1132.05,1106.37,30.79,57.79,-0.22,0.00,49.72,70.00,30.00,0.19,7.59,11.41,-3.81,0.00,92.70,-2.00,99.42,98.93
2/5/2004,16:00:00,1123.50,1130.25,1122.50,1126.75,579067,1131.09,1107.16,18.94,50.41,-0.27,0.00,52.04,70.00,30.00,0.90,6.61,10.45,-3.84,0.00,82.48,-2.19,99.80,99.37
2/6/2004,16:00:00,1126.25,1142.00,1125.00,1139.50,644934,1132.62,1108.43,26.52,43.99,1.72,0.00,59.38,70.00,30.00,0.90,6.78,9.72,-2.93,0.00,43.61,-1.15,100.76,100.49
2/9/2004,16:00:00,1139.25,1143.75,1137.75,1139.75,473621,1133.91,1109.66,42.58,39.85,0.95,0.00,59.52,70.00,30.00,0.71,6.86,9.14,-2.28,0.00,30.28,-1.00,100.69,100.63
2/10/2004,16:00:00,1139.75,1146.75,1137.50,1143.25,505191,1135.61,1110.98,58.64,38.98,1.98,0.00,61.39,70.00,30.00,0.76,7.13,8.74,-1.62,0.00,13.46,-0.73,100.77,100.93
2/11/2004,16:00:00,1143.50,1158.75,1141.25,1155.75,735233,1139.27,1112.73,71.83,41.53,2.57,0.00,67.23,70.00,30.00,0.89,8.25,8.64,-0.40,0.00,8.16,0.00,101.29,101.79
2/12/2004,16:00:00,1155.75,1157.50,1150.50,1152.00,448169,1141.59,1114.27,80.50,46.07,1.68,0.00,64.10,70.00,30.00,0.25,8.73,8.66,0.07,0.00,18.37,-0.11,100.52,101.27
2/13/2004,16:00:00,1152.00,1156.75,1142.00,1145.50,531147,1142.30,1115.50,79.82,50.07,0.59,0.00,58.97,70.00,30.00,0.32,8.49,8.63,-0.13,0.00,36.05,-0.18,99.85,100.57
2/16/2004,16:00:00,1145.50,1148.25,1145.25,1148.00,5613,1143.33,1116.77,73.03,53.63,1.03,0.00,60.29,70.00,30.00,0.92,8.41,8.58,-0.17,0.00,29.25,-0.92,99.92,100.66
2/17/2004,16:00:00,1148.00,1158.75,1147.50,1157.75,464574,1145.96,1118.38,78.07,58.88,1.78,0.00,65.00,70.00,30.00,0.96,9.03,8.67,0.35,0.00,2.76,0.00,100.52,101.28
2/18/2004,16:00:00,1157.50,1158.75,1148.25,1153.00,536224,1147.24,1119.74,84.65,66.18,0.52,0.00,61.19,70.00,30.00,0.10,9.03,8.74,0.28,0.00,17.04,0.00,100.15,100.60
2/19/2004,16:00:00,1153.50,1158.50,1145.25,1146.75,643088,1147.15,1120.80,83.37,72.50,0.50,0.00,56.49,70.00,30.00,0.42,8.43,8.68,-0.25,0.00,56.47,-0.02,99.70,99.88
2/20/2004,16:00:00,1145.75,1151.00,1137.75,1143.75,677361,1146.53,1121.70,70.63,75.62,0.33,0.00,54.34,70.00,30.00,0.32,7.62,8.47,-0.85,0.00,70.59,-0.67,99.47,99.58
2/23/2004,16:00:00,1144.00,1147.50,1136.00,1140.50,612292,1145.43,1122.43,58.96,75.65,-1.04,0.00,52.02,70.00,30.00,0.33,6.64,8.10,-1.46,0.00,80.22,-0.97,99.32,99.29
2/24/2004,16:00:00,1140.50,1144.25,1133.25,1138.75,741179,1144.22,1123.07,51.70,73.41,-0.28,0.00,50.77,70.00,30.00,0.34,5.66,7.62,-1.95,0.00,78.43,-1.26,99.49,99.18
2/25/2004,16:00:00,1139.00,1145.00,1137.00,1143.75,556113,1144.13,1123.88,51.48,70.19,1.31,0.00,54.17,70.00,30.00,0.78,5.23,7.14,-1.91,0.00,58.82,-1.20,100.09,99.72
2/26/2004,16:00:00,1144.25,1147.25,1137.75,1143.75,526767,1144.06,1124.66,53.16,67.23,1.15,0.00,54.17,70.00,30.00,0.37,4.83,6.68,-1.85,0.00,58.82,-1.01,100.14,99.79
2/27/2004,16:00:00,1144.00,1152.00,1140.50,1145.25,591519,1144.28,1125.47,54.45,65.16,1.30,0.00,55.25,70.00,30.00,0.72,4.58,6.26,-1.68,0.00,52.94,-0.60,100.25,99.92
3/1/2004,16:00:00,1144.25,1157.50,1144.25,1156.50,524457,1146.50,1126.69,63.72,63.57,1.96,0.00,62.38,70.00,30.00,0.92,5.23,6.05,-0.82,0.00,8.82,-0.11,100.95,100.83
3/2/2004,16:00:00,1156.25,1156.50,1146.50,1148.25,583527,1146.82,1127.53,65.69,61.46,1.57,0.00,55.40,70.00,30.00,0.00,5.02,5.85,-0.82,0.00,40.59,-0.20,100.07,100.19
3/3/2004,16:00:00,1148.75,1152.75,1143.25,1150.00,633072,1147.40,1128.41,71.90,60.19,2.38,0.00,56.51,70.00,30.00,0.47,4.94,5.67,-0.72,0.00,30.93,-0.53,100.11,100.37
3/4/2004,16:00:00,1149.75,1155.25,1149.25,1154.50,398755,1148.69,1129.44,69.28,60.04,2.46,0.00,59.32,70.00,30.00,0.88,5.18,5.57,-0.39,0.00,12.37,-0.31,100.31,100.70
3/5/2004,16:00:00,1153.50,1163.75,1146.50,1157.75,1031517,1150.34,1130.55,76.69,62.01,1.60,0.00,61.26,70.00,30.00,0.54,5.57,5.57,0.00,0.00,19.67,0.00,100.38,100.86
3/8/2004,16:00:00,1158.00,1160.00,1143.25,1144.75,616090,1149.32,1131.10,66.18,63.62,0.44,0.00,50.81,70.00,30.00,0.13,4.77,5.41,-0.64,0.00,71.03,-0.33,99.45,99.69
3/9/2004,16:00:00,1144.00,1147.00,1136.25,1139.25,772997,1147.49,1131.42,45.90,63.00,-0.35,0.00,47.14,70.00,30.00,0.21,3.65,5.06,-1.40,0.00,89.09,-1.46,99.13,99.21
3/10/2004,16:00:00,1138.50,1141.75,1119.50,1120.50,887370,1142.58,1131.00,17.58,59.04,-3.05,0.00,37.27,70.00,30.00,0.11,1.24,4.30,-3.05,0.00,97.74,-1.90,98.00,97.77
3/11/2004,16:00:00,1120.25,1126.50,1104.50,1106.00,242480,1135.93,1130.02,6.34,53.70,-3.99,0.00,31.73,70.00,30.00,0.27,-1.82,3.07,-4.89,0.00,97.47,-3.22,97.56,96.82
3/12/2004,16:00:00,1106.50,1120.75,1102.25,1119.00,64926,1132.85,1129.58,11.67,47.91,-2.31,0.00,40.30,70.00,30.00,0.80,-3.16,1.83,-4.99,0.00,72.76,-3.72,99.39,98.19
3/15/2004,16:00:00,1117.25,1118.75,1101.50,1105.00,1006800,1127.79,1128.62,11.89,41.94,-3.75,0.00,35.18,70.00,30.00,-0.01,-5.29,0.40,-5.69,0.00,94.38,-3.92,98.84,97.40
3/16/2004,16:00:00,1105.00,1113.00,1101.00,1109.50,831920,1124.46,1127.87,15.42,35.66,-4.17,0.00,37.91,70.00,30.00,0.67,-6.54,-0.99,-5.56,0.00,86.45,-4.38,99.78,98.13
3/17/2004,16:00:00,1110.00,1125.00,1109.50,1123.00,649282,1124.20,1127.68,18.11,29.97,-2.60,0.00,45.34,70.00,30.00,1.00,-6.37,-2.06,-4.31,0.00,64.94,-3.34,100.94,99.56
3/18/2004,16:00:00,1122.75,1126.50,1111.50,1123.00,794472,1123.98,1127.50,27.89,24.55,-2.07,0.00,45.34,70.00,30.00,0.23,-6.16,-2.88,-3.28,0.00,62.71,-3.22,100.64,99.84
3/19/2004,16:00:00,1123.50,1127.25,1106.50,1107.25,646115,1120.94,1126.70,26.69,20.16,-3.19,0.00,39.02,70.00,30.00,0.20,-7.19,-3.74,-3.44,0.00,86.41,-3.17,99.43,98.89
3/22/2004,16:00:00,1107.50,1107.50,1087.50,1093.25,974708,1115.90,1125.39,16.85,16.94,-4.14,0.00,34.43,70.00,30.00,0.01,-9.02,-4.80,-4.22,0.00,89.40,-4.90,98.38,98.09
